IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
childF	familyX	founder0	OT	0	0.4967	0.5033	0.0000	0.2517	-1	0.746295	1.0000	4.8529	10	deam	GP	2	plink_Lcmlkin
childF	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688100	0.9399	2.5536	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688800	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder12	OT	0	0.9881	0.0119	0.0000	0.0060	-1	0.690815	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688400	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689645	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689135	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687770	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690255	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689757	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder19	OT	0	0.9760	0.0240	0.0000	0.0120	-1	0.688900	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder1	OT	0	0.4940	0.5060	0.0000	0.2530	-1	0.745715	1.0000	4.6857	10	deam	GP	2	plink_Lcmlkin
childF	familyX	founder20	OT	0	0.9790	0.0210	0.0000	0.0105	-1	0.691127	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690435	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688840	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689570	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690039	0.0199	1.4875	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688875	0.9894	2.9020	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688530	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689045	0.9558	2.6182	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689110	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder29	OT	0	0.9670	0.0330	0.0000	0.0165	-1	0.690022	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688237	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689495	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder4	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803725	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childF	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690662	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688810	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688490	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689215	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689800	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	childH	OT	0	0.9770	0.0000	0.0230	0.0230	-1	0.699180	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	childI	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.681375	0.0002	1.2111	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder0	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687950	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.685995	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.686725	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688560	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688625	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688240	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687530	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688545	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689650	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder18	OT	0	0.9742	0.0258	0.0000	0.0129	-1	0.689062	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688515	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder1	OT	0	0.5003	0.4997	0.0000	0.2499	-1	0.746840	1.0000	5.4194	10	deam	GP	2	plink_Lcmlkin
childG	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689347	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687750	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690125	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688155	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688399	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687110	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689735	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688770	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687535	0.9198	2.4912	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689162	0.9682	2.6852	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder2	OT	0	0.5095	0.4905	0.0000	0.2453	-1	0.745647	1.0000	8.0455	10	deam	GP	2	plink_Lcmlkin
childG	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688910	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688320	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder5	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803303	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childG	familyX	founder6	OT	0	0.9833	0.0167	0.0000	0.0083	-1	0.689555	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689595	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687990	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childG	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689555	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	childI	OT	0	0.5433	0.3142	0.1425	0.2996	-1	0.771925	0.9894	2.9020	10	deam	HS/A	plink_Lcmlkin
childH	familyX	founder0	OT	0	0.4645	0.4608	0.0746	0.3051	-1	0.767700	1.0000	4.2368	10	deam	GP/GGP	plink_Lcmlkin
childH	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678305	0.0137	1.4568	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678395	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.680330	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679445	0.0039	1.3690	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.677610	0.0397	1.5513	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678740	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679245	0.0730	1.6184	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679310	0.0002	1.2111	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679432	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679665	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder1	OT	0	0.4623	0.4672	0.0705	0.3041	-1	0.767150	0.9999	3.7381	10	deam	GP/GGP	plink_Lcmlkin
childH	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679167	0.0003	1.2360	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679570	0.0284	1.5190	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678355	0.0962	1.6533	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679115	0.0284	1.5190	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679904	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678710	0.0092	1.4268	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678615	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.677930	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.677865	0.0061	1.3976	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678837	0.0006	1.2614	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678927	0.0962	1.6533	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678820	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder4	OT	0	0.6723	0.2914	0.0363	0.1820	-1	0.736670	1.0000	4.2368	10	deam	GP	2	plink_Lcmlkin
childH	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.680762	0.0061	1.3976	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679255	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678805	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.679120	0.0001	1.1630	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childH	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.678775	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder0	OT	0	0.8215	0.1170	0.0615	0.1200	-1	0.724625	0.9775	2.7547	10	deam	GGP	plink_Lcmlkin
childI	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667720	0.0006	1.2614	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667980	0.0137	1.4568	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669985	0.0000	1.1170	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668250	0.0016	1.3140	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667855	0.0000	0.8774	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667755	0.0000	1.0101	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668120	0.0003	1.2360	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669035	0.0000	0.9703	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669037	0.0000	1.1398	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668500	0.0001	1.1630	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder1	OT	0	0.8319	0.1045	0.0636	0.1158	-1	0.723845	0.2907	1.8429	10	deam	GGP	plink_Lcmlkin
childI	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669402	0.0000	1.0101	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669195	0.0000	1.0306	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668710	0.0025	1.3412	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668780	0.0006	1.2614	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669408	0.0000	1.0306	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667395	0.0001	1.1868	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667570	0.0001	1.1868	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667835	0.0006	1.2614	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668490	0.0000	0.9510	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668832	0.0001	1.1868	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667227	0.0000	1.0947	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668555	0.0000	1.0306	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder4	OT	0	0.4330	0.4057	0.1613	0.3642	-1	0.788105	1.0000	5.6333	10	deam	GP	plink_Lcmlkin
childI	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668972	0.0039	1.3690	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668930	0.0000	0.9135	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.667110	0.0092	1.4268	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.668905	0.0000	0.9510	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childI	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.669730	0.0001	1.1630	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder10	OT	0	0.9703	0.0297	0.0000	0.0148	-1	0.689915	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688205	0.9198	2.4912	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690420	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689205	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689370	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689410	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder16	OT	0	0.9820	0.0180	0.0000	0.0090	-1	0.690455	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688780	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689242	0.0284	1.5190	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder19	OT	0	0.9602	0.0398	0.0000	0.0199	-1	0.690295	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687910	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder20	OT	0	0.9655	0.0345	0.0000	0.0173	-1	0.689387	0.1245	1.6892	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690410	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder22	OT	0	0.9907	0.0093	0.0000	0.0046	-1	0.690835	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689425	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690009	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688730	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689945	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder27	OT	0	0.9860	0.0140	0.0000	0.0070	-1	0.689820	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder28	OT	0	0.9898	0.0102	0.0000	0.0051	-1	0.690775	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690537	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688897	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689390	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder4	OT	0	0.9788	0.0212	0.0000	0.0106	-1	0.689500	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder5	OT	0	0.9700	0.0300	0.0000	0.0150	-1	0.689537	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder6	OT	0	0.9716	0.0284	0.0000	0.0142	-1	0.690455	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder7	OT	0	0.9838	0.0162	0.0000	0.0081	-1	0.689605	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688610	0.1245	1.6892	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder0	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689145	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688630	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688475	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689290	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687955	0.9982	3.2340	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687215	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.686670	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688195	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687887	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689120	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688445	0.9399	2.5536	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690122	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689795	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688280	0.1245	1.6892	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689740	0.9930	2.9800	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689009	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688315	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688080	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
founder10	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687165	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
