a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childA	childH	99410	1e-06	0.778907	0.1139	0.0	0.107139	4.6e-05	5e-06	0.0	2e-06	0.583714	5.3e-05	0.107141	0.305251	5e-06	0.053571	0.1139	2e-06	0.113902	0.610523	2.3e-05	-157621.428429	98	-1.0	0.99998	4.253491e-01,1.065311e-01,7.289958e-09,1.354066e-01,1.993738e-01,6.195073e-02,9.784448e-06,4.208853e-02,2.929040e-02	4.9e-05	0.576247	0.267689	-160077.791255	5	10	deam	PO	1	ngsrelateWithRealFreq	0.14359123075592045
childA	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500037	0.0	0.0	0.250019	0.0	0.0	7.5e-05	0.0	7.5e-05	0.500038	0.0	-159799.305735	134	-159799.370588	0.99996	3.856654e-01,1.462057e-01,2.132282e-07,1.340853e-01,1.999366e-01,6.272173e-02,2.282521e-07,5.064282e-02,2.074200e-02	2e-06	0.507897	0.251958	-164112.044471	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500016	1e-06	3e-06	0.250008	0.0	1e-06	3.2e-05	0.0	3.2e-05	0.500017	-0.0	-159926.491052	122	-159926.553953	0.99996	3.858896e-01,1.459758e-01,3.423554e-07,1.414619e-01,1.982663e-01,5.701791e-02,3.153968e-07,5.148670e-02,1.990104e-02	3e-06	0.500745	0.250185	-163634.29432	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500024	0.0	0.0	0.250012	0.0	0.0	5e-05	0.0	5e-05	0.500025	-0.0	-159814.426375	86	-159814.496907	0.99998	3.881081e-01,1.469265e-01,1.457915e-08,1.440166e-01,1.994690e-01,5.251838e-02,1.660628e-08,5.180524e-02,1.715611e-02	0.0	0.504644	0.251156	-162498.106787	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500017	0.0	0.0	0.250009	0.0	0.0	3.4e-05	0.0	3.4e-05	0.500017	0.0	-159846.828886	134	-159846.872751	0.99998	3.879732e-01,1.470633e-01,2.482576e-08,1.428147e-01,1.983158e-01,5.487390e-02,4.190087e-08,5.086457e-02,1.809454e-02	0.0	0.501283	0.25032	-162887.551041	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500034	0.0	2e-06	0.250017	0.0	1e-06	6.8e-05	0.0	6.8e-05	0.500035	-0.0	-159960.23449	134	-159960.306599	0.99995	3.860067e-01,1.490156e-01,1.625626e-06,1.337512e-01,1.990052e-01,6.326087e-02,2.048597e-08,4.875451e-02,2.020427e-02	8e-06	0.504086	0.251014	-163919.733755	6	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500009	0.0	5e-06	0.250005	0.0	2e-06	1.7e-05	0.0	1.7e-05	0.50001	0.0	-160132.084272	118	-160132.128198	0.99995	3.858533e-01,1.491796e-01,1.226295e-07,1.414916e-01,1.973543e-01,5.715751e-02,2.226667e-07,4.919389e-02,1.976945e-02	2e-06	0.497085	0.249268	-163475.111877	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500025	1e-06	1e-06	0.250013	0.0	0.0	5.3e-05	0.0	5.3e-05	0.500027	0.0	-160392.145864	146	-160392.212545	0.99995	3.824957e-01,1.417995e-01,1.803002e-08,1.369380e-01,1.976507e-01,6.001114e-02,6.663402e-08,5.515560e-02,2.594936e-02	0.0	0.501773	0.250442	-165623.120165	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99406	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500015	3e-06	0.0	0.250008	2e-06	0.0	2.9e-05	0.0	2.9e-05	0.500016	0.0	-160089.125085	158	-160089.150138	0.99994	3.845902e-01,1.397155e-01,2.552306e-08,1.427643e-01,1.979948e-01,5.383325e-02,2.773662e-06,5.799661e-02,2.310253e-02	1.4e-05	0.502127	0.250524	-164658.7521	6	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500043	0.0	0.000169	0.250043	0.0	8.5e-05	1e-06	0.0	1e-06	0.500085	-0.0	-160897.850047	194	-160897.901177	0.99997	3.789452e-01,1.453622e-01,9.431651e-08,1.286043e-01,1.963827e-01,6.960405e-02,8.153331e-08,5.302808e-02,2.807320e-02	1e-06	0.495167	0.248786	-166945.079369	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500034	1e-06	2.3e-05	0.25002	0.0	1.1e-05	5.7e-05	0.0	5.7e-05	0.50004	-0.0	-161089.457526	170	-161089.537338	0.99999	3.757562e-01,1.459401e-01,3.905284e-08,1.257275e-01,1.994807e-01,7.111833e-02,4.378213e-09,5.370165e-02,2.827542e-02	0.0	0.50312	0.250777	-167264.307426	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500079	0.0	4e-06	0.25004	0.0	2e-06	0.000157	0.0	0.000157	0.50008	0.0	-160196.601442	151	-160196.680604	0.99999	3.853889e-01,1.467238e-01,8.150954e-08,1.313042e-01,2.001759e-01,6.674172e-02,3.205847e-07,4.785486e-02,2.181024e-02	2e-06	0.50984	0.252435	-164360.957349	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500031	0.0	2.8e-05	0.250019	0.0	1.4e-05	4.9e-05	0.0	4.9e-05	0.500038	0.0	-160150.538703	138	-160150.597546	0.99999	3.854205e-01,1.453872e-01,4.150395e-08,1.312806e-01,1.984377e-01,6.651660e-02,6.101533e-07,5.091931e-02,2.203754e-02	3e-06	0.503516	0.250874	-164777.117872	6	10	deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50011	0.0	0.0	0.250055	0.0	0.0	0.000219	0.0	0.000219	0.50011	-0.0	-160999.39268	182	-160999.462765	0.99996	3.755656e-01,1.438908e-01,9.494671e-08,1.277811e-01,1.992109e-01,6.760409e-02,3.073259e-08,5.555395e-02,3.039348e-02	1e-06	0.504548	0.251132	-167527.600851	5	10	deam	PO	1	ngsrelateWithRealFreq	0.0
