a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childC	childG	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500006	0.0	0.0	0.250003	0.0	0.0	1.2e-05	0.0	1.2e-05	0.500006	-0.0	-153671.359322	70	-153671.403368	0.99999	3.825295e-01,1.418404e-01,3.598832e-08,1.368998e-01,1.975862e-01,6.008093e-02,6.411151e-08,5.517632e-02,2.588669e-02	1e-06	0.501491	0.250372	-165697.372113	5	10	deam	PO	1	ngsrelate	0.0
childC	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500006	3e-06	1e-06	0.250004	2e-06	1e-06	1e-05	0.0	1e-05	0.500007	-0.0	-151942.959392	102	-151943.031151	0.99998	3.843822e-01,1.399735e-01,4.901915e-10,1.428289e-01,1.980153e-01,5.373323e-02,2.594882e-10,5.785942e-02,2.320742e-02	0.0	0.502074	0.250517	-164735.378546	5	10	deam	PO	1	ngsrelate	0.0
childC	founder2	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500005	0.0	2.1e-05	0.250005	0.0	1.1e-05	0.0	0.0	0.0	0.500011	-0.0	-155652.900341	114	-155652.945417	0.99999	3.789809e-01,1.453798e-01,1.991516e-07,1.285896e-01,1.964348e-01,6.955305e-02,2.295465e-08,5.297219e-02,2.808950e-02	1e-06	0.495428	0.248851	-166881.958947	5	10	deam	PO	1	ngsrelate	0.0
childD	founder3	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500004	0.0	1.7e-05	0.250004	0.0	8e-06	0.0	0.0	0.0	0.500008	-0.0	-156218.46222	114	-156218.496257	0.99999	3.758388e-01,1.458114e-01,1.843828e-07,1.258735e-01,1.993974e-01,7.118515e-02,1.555333e-07,5.379007e-02,2.810340e-02	2e-06	0.50269	0.25067	-167302.353393	5	10	deam	PO	1	ngsrelate	0.0
childE	founder4	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2e-06	2e-06	0.25	1e-06	1e-06	2e-06	1e-06	3e-06	0.500001	-0.0	-151569.469549	55	-151569.556935	0.99999	3.852572e-01,1.466030e-01,8.600434e-07,1.314499e-01,2.001655e-01,6.669641e-02,4.030909e-07,4.800048e-02,2.182634e-02	6e-06	0.50965	0.252387	-164358.30365	6	10	deam	PO	1	ngsrelate	0.0
childF	founder4	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	4e-06	0.0	0.250002	2e-06	0.0	2e-06	0.0	2e-06	0.500003	0.0	-151927.033279	162	-151927.079253	0.99999	3.855921e-01,1.453132e-01,2.254842e-08,1.311322e-01,1.984303e-01,6.640053e-02,1.139987e-08,5.100844e-02,2.212331e-02	0.0	0.503816	0.25095	-164794.209462	5	10	deam	PO	1	ngsrelate	0.0
childG	founder5	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	1e-06	3e-06	0.250001	0.0	1e-06	3e-06	0.0	3e-06	0.500002	0.0	-156907.385712	166	-156907.442203	0.99998	3.756310e-01,1.438097e-01,1.747130e-07,1.278095e-01,1.992910e-01,6.749431e-02,1.470811e-07,5.558227e-02,3.038197e-02	2e-06	0.504923	0.251224	-167574.861386	5	10	deam	PO	1	ngsrelate	0.0
childA	childD	99377	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499967	1e-06	0.0	0.249984	0.0	0.0	0.0	0.0	0.0	0.499968	-0.0	-150734.963673	142	-150735.022832	0.99996	3.835078e-01,1.492563e-01,4.539606e-07,1.389778e-01,1.961777e-01,6.062049e-02,4.385374e-08,5.009019e-02,2.136925e-02	3e-06	0.491741	0.247917	-163864.43461	13	8	no_deam	PO	1	ngsrelate	0.0
childA	childH	99377	2e-06	0.923735	0.051414	0.0	0.02485	0.0	0.0	0.0	0.0	0.531918	0.0	0.02485	0.269065	0.0	0.012425	0.051414	0.0	0.051414	0.538131	-0.0	-145954.755067	98	-1.0	0.99996	4.262380e-01,1.064926e-01,6.125558e-06,1.351018e-01,1.986824e-01,6.207575e-02,2.950659e-07,4.197353e-02,2.942955e-02	3.2e-05	0.574808	0.267385	-159446.14982	13	8	no_deam	PO	1	ngsrelate	0.05310288637792364
childA	founder0	99378	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499939	0.0	0.0	0.24997	0.0	0.0	0.0	0.0	0.0	0.499939	0.0	-150396.989751	162	-150397.031708	0.99997	3.865555e-01,1.461117e-01,1.255903e-06,1.338428e-01,1.988658e-01,6.323932e-02,1.679256e-07,5.066292e-02,2.072052e-02	7e-06	0.504917	0.25122	-163704.771602	13	8	no_deam	PO	1	ngsrelate	0.0
childA	founder1	99379	0.001379	0.99862	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.499311	1e-06	1e-06	0.249656	1e-06	1e-06	0.0	1e-06	1e-06	0.499311	-0.0	-149480.420743	98	-1.0	0.99998	3.867972e-01,1.459512e-01,1.447685e-05,1.414697e-01,1.973595e-01,5.693369e-02,2.133505e-07,5.155254e-02,1.992136e-02	7.4e-05	0.498481	0.249587	-163057.130817	14	8	no_deam	PO	1	ngsrelate	0.001126357107374645
childB	childE	99380	0.002199	0.997801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4989	0.0	0.0	0.24945	0.0	0.0	0.0	0.0	0.0	0.4989	-0.0	-147776.62912	134	-1.0	0.99999	3.890083e-01,1.466789e-01,8.446352e-06,1.435125e-01,1.986304e-01,5.278670e-02,2.850907e-07,5.211683e-02,1.725756e-02	4.4e-05	0.50273	0.250661	-161955.83255	13	8	no_deam	PO	1	ngsrelate	0.0017954759814600497
childB	childF	99381	0.001968	0.998032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499016	0.0	0.0	0.249508	0.0	0.0	0.0	0.0	0.0	0.499016	-0.0	-148144.313356	114	-1.0	1.0	3.889424e-01,1.467817e-01,5.918368e-07,1.426389e-01,1.973330e-01,5.491792e-02,5.779912e-06,5.110229e-02,1.827731e-02	3.2e-05	0.499012	0.249739	-162376.667502	13	8	no_deam	PO	1	ngsrelate	0.0016068652712657528
childB	founder0	99380	0.000389	0.999611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499805	0.0	0.0	0.249903	0.0	0.0	0.0	0.0	0.0	0.499806	0.0	-150045.321083	98	-1.0	0.99999	3.869446e-01,1.486656e-01,1.206982e-06,1.334407e-01,1.980106e-01,6.351771e-02,1.267763e-07,4.900790e-02,2.041161e-02	7e-06	0.501758	0.250436	-163474.162352	14	8	no_deam	PO	1	ngsrelate	0.0003176171699808743
childB	founder1	99381	0.000993	0.999006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499503	1e-06	1e-06	0.249752	0.0	0.0	0.0	0.0	1e-06	0.499504	0.0	-149160.656633	130	-1.0	1.0	3.871419e-01,1.485581e-01,1.348621e-07,1.411383e-01,1.966617e-01,5.715250e-02,2.324964e-08,4.968017e-02,1.966722e-02	1e-06	0.495958	0.248985	-162865.877117	13	8	no_deam	PO	1	ngsrelate	0.0008111894558815264
childC	childG	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499976	2e-06	2e-06	0.249989	2e-06	2e-06	0.0	2e-06	2e-06	0.499977	-0.0	-153093.122619	174	-153093.178819	0.99999	3.834996e-01,1.416495e-01,1.091733e-07,1.366605e-01,1.966970e-01,6.022966e-02,6.813207e-07,5.511384e-02,2.614902e-02	4e-06	0.499669	0.249916	-165152.96289	13	8	no_deam	PO	1	ngsrelate	0.0
childC	founder1	99381	0.001288	0.99871	0.0	0.0	1e-06	0.0	0.0	0.0	2e-06	0.499358	2e-06	3e-06	0.24968	2e-06	3e-06	0.0	2e-06	2e-06	0.499358	-0.0	-151435.92502	178	-1.0	1.0	3.855036e-01,1.395711e-01,3.847217e-06,1.427280e-01,1.972015e-01,5.375782e-02,6.385697e-07,5.817408e-02,2.305948e-02	2.3e-05	0.500212	0.250043	-164195.398279	13	8	no_deam	PO	1	ngsrelate	0.0010524644095328568
childC	founder2	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	1e-06	3e-05	0.250004	0.0	1.5e-05	1e-06	0.0	1e-06	0.50001	0.0	-155114.99021	82	-155115.060265	0.99999	3.802748e-01,1.448829e-01,1.117209e-07,1.280880e-01,1.955026e-01,6.997673e-02,3.844916e-07,5.311600e-02,2.815846e-02	3e-06	0.493613	0.248392	-166351.335449	14	8	no_deam	PO	1	ngsrelate	0.0
childD	founder3	99378	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500005	2e-06	3e-05	0.250006	0.0	1.4e-05	2e-06	0.0	2e-06	0.500013	-0.0	-155659.701306	99	-155659.791917	0.99997	3.767087e-01,1.457175e-01,9.256444e-08,1.256290e-01,1.986476e-01,7.125245e-02,7.381019e-07,5.370355e-02,2.834044e-02	4e-06	0.501251	0.250311	-166725.610782	13	8	no_deam	PO	1	ngsrelate	0.0
childE	founder4	99379	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499995	3e-06	1e-06	0.249998	1e-06	1e-06	4e-06	1e-06	5e-06	0.499995	1e-06	-151063.760239	87	-151063.854751	0.99998	3.862411e-01,1.462292e-01,1.860584e-06,1.312215e-01,1.991829e-01,6.701914e-02,1.307826e-07,4.820304e-02,2.190110e-02	1e-05	0.507246	0.251794	-163857.63402	11	8	no_deam	PO	1	ngsrelate	0.0
childF	founder4	99380	0.000555	0.999445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499723	0.0	0.0	0.249861	0.0	0.0	0.0	0.0	0.0	0.499723	0.0	-151405.417887	162	-1.0	0.99999	3.866343e-01,1.449715e-01,1.767139e-05,1.308022e-01,1.975685e-01,6.670508e-02,1.429131e-07,5.111540e-02,2.218527e-02	9e-05	0.501937	0.250444	-164246.544392	13	8	no_deam	PO	1	ngsrelate	0.0004531556024148766
childG	founder5	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499987	0.0	1e-06	0.249994	0.0	1e-06	0.0	0.0	0.0	0.499987	0.0	-156393.248918	118	-156393.284733	0.99999	3.765394e-01,1.436286e-01,2.793711e-07,1.275927e-01,1.982368e-01,6.760584e-02,4.510553e-06,5.580051e-02,3.059130e-02	2.4e-05	0.502333	0.250571	-167075.148446	13	8	no_deam	PO	1	ngsrelate	0.0
childA	childD	98858	0.028604	0.97139	0.0	0.0	0.0	0.0	4e-06	0.0	1e-06	0.4857	5e-06	2e-06	0.242851	3e-06	1e-06	0.0	1e-06	1e-06	0.485701	0.0	-149926.496238	186	-1.0	0.996091	3.840110e-01,1.488003e-01,9.532586e-07,1.389546e-01,1.960399e-01,6.057885e-02,4.344869e-05,5.046317e-02,2.110777e-02	0.000226	0.491523	0.247764	-162586.488251	22	4	no_deam	PO	1	ngsrelate	0.023357517819037773
childA	childH	98852	0.000192	0.930601	0.04452	2.5e-05	0.024661	0.0	0.0	2e-06	0.0	0.528316	2e-06	0.024688	0.267241	0.0	0.012331	0.044521	0.0	0.044522	0.534495	-1.2e-05	-145180.54748	98	-1.0	0.99603	4.257766e-01,1.072535e-01,3.600257e-07,1.357078e-01,1.977180e-01,6.219231e-02,1.037562e-06,4.212487e-02,2.922556e-02	7e-06	0.569333	0.266206	-158216.455006	22	4	no_deam	PO	1	ngsrelate	0.047603530908956734
childA	founder0	98860	0.015067	0.984932	0.0	0.0	0.0	0.0	1e-06	0.0	1e-06	0.492467	2e-06	1e-06	0.246234	1e-06	1e-06	0.0	1e-06	1e-06	0.492468	0.0	-149514.759207	178	-1.0	0.996111	3.865779e-01,1.462128e-01,2.479075e-06,1.337309e-01,1.986490e-01,6.329553e-02,7.971613e-07,5.122971e-02,2.030092e-02	1.6e-05	0.503582	0.250885	-162316.019379	22	4	no_deam	PO	1	ngsrelate	0.012302562239902157
childA	founder1	98846	0.028256	0.971743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.485872	0.0	0.0	0.242936	0.0	0.0	0.0	0.0	0.0	0.485872	0.0	-148759.723362	138	-1.0	0.99597	3.863255e-01,1.465477e-01,1.033435e-07,1.412747e-01,1.966240e-01,5.743070e-02,1.084571e-04,5.161958e-02,2.006912e-02	0.000552	0.495298	0.248578	-161902.685391	22	4	no_deam	PO	1	ngsrelate	0.023071335642596266
childB	childE	98890	0.03936	0.96064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48032	0.0	0.0	0.24016	0.0	0.0	0.0	0.0	0.0	0.48032	-0.0	-146954.223573	154	-1.0	0.996413	3.881953e-01,1.466279e-01,2.246725e-06,1.445097e-01,1.991838e-01,5.223636e-02,1.017645e-04,5.167315e-02,1.746981e-02	0.000522	0.50407	0.250784	-160674.741581	22	4	no_deam	PO	1	ngsrelate	0.032137305425315274
childB	childF	98894	0.041127	0.958873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.479437	0.0	0.0	0.239718	0.0	0.0	0.0	0.0	0.0	0.479437	0.0	-147403.066101	90	-1.0	0.996453	3.884724e-01,1.462218e-01,5.674521e-06,1.424503e-01,1.978768e-01,5.576471e-02,8.595446e-05,5.147578e-02,1.764649e-02	0.000463	0.499684	0.249718	-161169.124724	22	4	no_deam	PO	1	ngsrelate	0.033580054883814596
childB	founder0	98868	0.018219	0.981781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49089	0.0	0.0	0.245445	0.0	0.0	0.0	0.0	0.0	0.490891	0.0	-149072.085097	98	-1.0	0.996191	3.865033e-01,1.483681e-01,5.114922e-07,1.334899e-01,1.993733e-01,6.327000e-02,4.921920e-05,4.859478e-02,2.035082e-02	0.000249	0.506316	0.251459	-162043.405557	22	4	no_deam	PO	1	ngsrelate	0.014875751207922233
childB	founder1	98853	0.030603	0.969397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.484699	0.0	0.0	0.242349	0.0	0.0	0.0	0.0	0.0	0.484699	0.0	-148345.473618	85	-1.0	0.99604	3.858492e-01,1.486743e-01,1.040316e-07,1.417966e-01,1.967522e-01,5.751300e-02,7.223586e-05,4.943677e-02,1.990560e-02	0.000368	0.494983	0.248579	-161665.3423	22	4	no_deam	PO	1	ngsrelate	0.024987244866131218
childC	childG	98856	0.011829	0.988171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.494086	0.0	0.0	0.247043	0.0	0.0	0.0	0.0	0.0	0.494086	0.0	-152357.514973	174	-1.0	0.99607	3.833181e-01,1.408453e-01,4.969336e-06,1.376218e-01,1.963225e-01,6.029858e-02,5.207930e-05,5.539325e-02,2.614345e-02	0.000291	0.498008	0.249374	-163978.070892	25	4	no_deam	PO	1	ngsrelate	0.009658338055794063
childC	founder1	98840	0.017027	0.982973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.491487	0.0	0.0	0.245743	0.0	0.0	0.0	0.0	0.0	0.491487	-0.0	-150618.135639	94	-1.0	0.995909	3.847426e-01,1.396697e-01,1.312311e-05,1.429043e-01,1.967366e-01,5.414266e-02,1.032770e-04,5.832385e-02,2.336395e-02	0.000592	0.49787	0.249208	-162984.808092	22	4	no_deam	PO	1	ngsrelate	0.013902487283456397
childC	founder2	98846	0.005293	0.994705	0.0	0.0	1e-06	0.0	0.0	1e-06	0.0	0.497353	1e-06	2e-06	0.248677	0.0	0.0	1e-06	0.0	1e-06	0.497354	-0.0	-154411.402095	98	-1.0	0.99597	3.794632e-01,1.447454e-01,1.205421e-05,1.286932e-01,1.955255e-01,7.009780e-02,3.798521e-05,5.320769e-02,2.821715e-02	0.000256	0.492763	0.248066	-165236.295761	22	4	no_deam	PO	1	ngsrelate	0.004322532976546681
childD	founder3	98868	0.005866	0.994127	0.0	0.0	5e-06	0.0	0.0	2e-06	0.0	0.497067	2e-06	7e-06	0.248534	0.0	2e-06	2e-06	0.0	2e-06	0.497071	0.0	-154861.283964	83	-1.0	0.996191	3.767857e-01,1.459791e-01,7.784117e-05,1.255750e-01,1.984970e-01,7.133196e-02,9.891043e-05,5.322995e-02,2.842454e-02	0.00089	0.500885	0.249831	-165499.407208	22	4	no_deam	PO	1	ngsrelate	0.004792427533793989
childE	founder4	98874	0.015511	0.984489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.492245	0.0	0.0	0.246122	0.0	0.0	0.0	0.0	0.0	0.492245	-0.0	-150298.479504	94	-1.0	0.996252	3.859722e-01,1.468556e-01,4.163956e-05,1.315691e-01,1.987377e-01,6.708702e-02,7.344707e-05,4.779067e-02,2.187270e-02	0.000579	0.505157	0.251028	-162658.750464	26	4	no_deam	PO	1	ngsrelate	0.01266467846676998
childF	founder4	98876	0.007819	0.992181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496091	0.0	0.0	0.248045	0.0	0.0	0.0	0.0	0.0	0.496091	-0.0	-150665.863929	102	-1.0	0.996272	3.860966e-01,1.447654e-01,1.615358e-06,1.312848e-01,1.976659e-01,6.685381e-02,1.800036e-05,5.095291e-02,2.236085e-02	9.9e-05	0.501847	0.250418	-163085.923171	22	4	no_deam	PO	1	ngsrelate	0.006384186766273898
childG	founder5	98881	0.003051	0.996923	1e-05	0.0	1.4e-05	0.0	0.0	1e-06	0.0	0.498483	1e-06	1.6e-05	0.249243	0.0	7e-06	1.1e-05	0.0	1.1e-05	0.498487	-0.0	-155485.5541	70	-1.0	0.996322	3.767189e-01,1.444169e-01,1.587980e-05,1.280643e-01,1.973106e-01,6.729317e-02,3.302508e-05,5.506358e-02,3.108357e-02	0.000248	0.499664	0.249807	-165725.703657	22	4	no_deam	PO	1	ngsrelate	0.002501774703418887
childA	childD	68637	0.221674	0.778272	5.3e-05	0.0	0.0	0.0	0.0	1e-06	0.0	0.389189	1e-06	1e-06	0.194595	0.0	0.0	5.4e-05	0.0	5.4e-05	0.38919	-0.0	-92147.36863	86	-1.0	0.697637	3.805220e-01,1.529215e-01,5.789366e-04,1.412912e-01,1.965889e-01,5.979491e-02,7.654635e-04,4.838246e-02,1.915451e-02	0.006839	0.486926	0.243725	-99400.722566	67	1	no_deam	PO	1	ngsrelate	0.18101811241696233
childA	childH	68608	0.054575	0.86048	0.070286	0.009482	0.005176	0.0	0.0	0.0	1e-06	0.504409	1e-06	0.014659	0.252852	1e-06	0.002589	0.070286	1e-06	0.070287	0.510444	-0.004741	-89307.529028	226	-1.0	0.697342	4.248299e-01,1.077971e-01,9.053608e-05,1.348313e-01,2.058430e-01,5.766397e-02,8.816875e-04,3.916619e-02,2.889635e-02	0.004723	0.604655	0.271451	-96624.057409	62	1	no_deam	PO	1	ngsrelate	0.09554123511343152
childA	founder0	68599	0.193011	0.806974	1.4e-05	0.0	0.0	0.0	0.0	1e-06	0.0	0.403501	1e-06	1e-06	0.201751	0.0	0.0	1.5e-05	0.0	1.5e-05	0.403502	-0.0	-92199.564405	98	-1.0	0.697251	3.838835e-01,1.495858e-01,7.454184e-04,1.353042e-01,1.975424e-01,6.257795e-02,8.507801e-04,5.159461e-02,1.791546e-02	0.00808	0.493044	0.244728	-99488.826389	55	1	no_deam	PO	1	ngsrelate	0.15759894563204835
childA	founder1	66575	0.179335	0.820633	1.5e-05	0.0	5e-06	0.0	1.2e-05	0.0	0.0	0.410344	1.2e-05	5e-06	0.205174	6e-06	3e-06	1.5e-05	0.0	1.5e-05	0.410349	-0.0	-88478.094621	378	-1.0	0.676678	3.793761e-01,1.553101e-01,4.070718e-07,1.350191e-01,2.153408e-01,4.465899e-02,5.637638e-07,5.233497e-02,1.795901e-02	5e-06	0.555971	0.263249	-95628.252849	49	1	no_deam	PO	1	ngsrelate	0.14643947912476793
childB	childE	68526	0.263354	0.73664	1e-06	0.0	3e-06	1e-06	0.0	0.0	0.0	0.368324	2e-06	3e-06	0.184162	1e-06	2e-06	1e-06	0.0	1e-06	0.368325	0.0	-90705.72464	146	-1.0	0.696509	3.821829e-01,1.505517e-01,3.252301e-04,1.478397e-01,2.008259e-01,4.959063e-02,1.155594e-03,5.056118e-02,1.696730e-02	0.007374	0.502035	0.24727	-98648.533013	35	1	no_deam	PO	1	ngsrelate	0.21503009007810975
childB	childF	68481	0.243198	0.756741	5.5e-05	0.0	0.0	1e-06	0.0	0.0	5e-06	0.37843	6e-06	5e-06	0.189218	5e-06	5e-06	5.5e-05	5e-06	5.9e-05	0.378431	0.0	-90700.90529	54	-1.0	0.696051	3.838645e-01,1.482394e-01,2.272352e-05,1.450233e-01,2.022398e-01,5.225867e-02,2.080948e-03,4.830027e-02,1.797034e-02	0.010402	0.510803	0.248067	-98550.743081	50	1	no_deam	PO	1	ngsrelate	0.19859524273422732
childB	founder0	68421	0.193646	0.806344	9e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.403182	0.0	0.0	0.201591	0.0	0.0	9e-06	0.0	9e-06	0.403182	0.0	-91767.439471	90	-1.0	0.695441	3.852326e-01,1.472046e-01,1.531623e-03,1.359979e-01,2.013465e-01,6.138703e-02,2.317111e-04,4.896538e-02,1.810259e-02	0.008758	0.509328	0.24844	-99095.450404	58	1	no_deam	PO	1	ngsrelate	0.1581153795313199
childB	founder1	66374	0.205188	0.794805	7e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.39741	0.0	0.0	0.198705	0.0	0.0	7e-06	0.0	7e-06	0.39741	-0.0	-88294.977423	106	-1.0	0.674635	3.772592e-01,1.558166e-01,2.867371e-07,1.371501e-01,2.151675e-01,4.513058e-02,1.565065e-04,5.056979e-02,1.874946e-02	0.000729	0.55338	0.262336	-95608.433345	67	1	no_deam	PO	1	ngsrelate	0.16753815825854917
childC	childG	68380	0.137344	0.862656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.431328	0.0	0.0	0.215664	0.0	0.0	0.0	0.0	0.0	0.431328	0.0	-93120.577211	94	-1.0	0.695025	3.813603e-01,1.427274e-01,1.085549e-05,1.380454e-01,1.984007e-01,5.922400e-02,1.393322e-03,5.396389e-02,2.487412e-02	0.007077	0.501817	0.247347	-99739.355272	50	1	no_deam	PO	1	ngsrelate	0.1121409064109376
childC	founder1	66338	0.14216	0.857821	1.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.42893	0.0	0.0	0.214465	0.0	0.0	1.9e-05	0.0	1.9e-05	0.42893	0.0	-89228.451364	102	-1.0	0.674269	3.788153e-01,1.470750e-01,6.655385e-08,1.350675e-01,2.130951e-01,4.449958e-02,1.097208e-05,6.151567e-02,1.992080e-02	5.2e-05	0.548975	0.261649	-95983.94395	42	1	no_deam	PO	1	ngsrelate	0.11608091143967933
childC	founder2	65751	0.074298	0.925683	1.8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.46286	0.0	0.0	0.23143	0.0	0.0	1.8e-05	0.0	1.8e-05	0.46286	-0.0	-90529.728754	110	-1.0	0.668303	3.699171e-01,1.562909e-01,1.618958e-07,1.181931e-01,2.175584e-01,5.663886e-02,4.516427e-06,5.593554e-02,2.546145e-02	2.2e-05	0.562075	0.264602	-96452.519447	50	1	no_deam	PO	1	ngsrelate	0.06067182107315827
childD	founder3	66056	0.056643	0.943335	2.2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.471689	0.0	0.0	0.235845	0.0	0.0	2.2e-05	0.0	2.2e-05	0.47169	-0.0	-91218.161792	102	-1.0	0.671403	3.703488e-01,1.539500e-01,4.844810e-08,1.163680e-01,2.209740e-01,5.835779e-02,6.732746e-06,5.402177e-02,2.597282e-02	3.1e-05	0.577401	0.267946	-96910.627254	46	1	no_deam	PO	1	ngsrelate	0.046257799911654525
childE	founder4	66058	0.125688	0.874264	4.3e-05	0.0	0.0	0.0	0.0	0.0	6e-06	0.43718	6e-06	6e-06	0.218593	6e-06	6e-06	4.3e-05	6e-06	4.8e-05	0.43718	0.0	-88956.37472	286	-1.0	0.671423	3.782866e-01,1.553075e-01,2.791179e-07,1.210200e-01,2.208263e-01,5.648091e-02,4.141389e-05,4.807968e-02,1.995736e-02	0.000189	0.579703	0.268367	-95692.041278	55	1	no_deam	PO	1	ngsrelate	0.10264342305444285
childF	founder4	66073	0.121848	0.87815	3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.439078	0.0	0.0	0.219539	0.0	0.0	3e-06	0.0	3e-06	0.439078	-0.0	-88829.594505	102	-1.0	0.671576	3.779306e-01,1.557456e-01,1.516856e-08,1.227633e-01,2.162038e-01,5.643181e-02,1.164604e-05,5.147960e-02,1.943358e-02	5.4e-05	0.559487	0.264012	-95594.594174	42	1	no_deam	PO	1	ngsrelate	0.09948929190788994
childG	founder5	65574	0.050578	0.949422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474711	0.0	0.0	0.237356	0.0	0.0	0.0	0.0	0.0	0.474711	-0.0	-90761.228694	90	-1.0	0.666504	3.676114e-01,1.551849e-01,1.504946e-06,1.206595e-01,2.154713e-01,5.604576e-02,3.924971e-06,5.848653e-02,2.653518e-02	2.5e-05	0.55195	0.262335	-96370.394784	30	1	no_deam	PO	1	ngsrelate	0.04129676407016253
childA	childD	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	3e-06	1e-06	0.249999	0.0	0.0	1e-06	0.0	1e-06	0.5	1e-06	-150597.280393	54	-150597.36129	1.0	3.832689e-01,1.490020e-01,1.844161e-11,1.390130e-01,1.962219e-01,6.070937e-02,3.322978e-11,5.036284e-02,2.142199e-02	0.0	0.491677	0.247902	-163824.835449	5	20	no_deam	PO	1	ngsrelate	0.0
childA	childH	99408	0.0	0.924393	0.051114	0.0	0.024493	1e-06	0.0	0.0	0.0	0.53168	1e-06	0.024493	0.268901	0.0	0.012246	0.051114	0.0	0.051114	0.537803	0.0	-145835.493366	162	-1.0	1.0	4.260923e-01,1.061786e-01,8.274492e-13,1.352806e-01,1.986650e-01,6.199868e-02,1.065398e-12,4.245116e-02,2.933364e-02	0.0	0.574327	0.267296	-159384.320697	5	20	no_deam	PO	1	ngsrelate	0.05269111071455348
childA	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	0.0	1e-06	0.25	0.0	0.0	1e-06	0.0	1e-06	0.500001	-0.0	-150150.565476	214	-150150.573019	1.0	3.862968e-01,1.459740e-01,4.157369e-13,1.340735e-01,1.990490e-01,6.282186e-02,9.244550e-13,5.086100e-02,2.092382e-02	0.0	0.505547	0.251379	-163555.898234	5	20	no_deam	PO	1	ngsrelate	0.0
childA	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	1e-06	2e-06	0.249999	0.0	1e-06	1e-06	0.0	1e-06	0.499999	-0.0	-149334.60544	66	-149334.681771	1.0	3.864981e-01,1.457730e-01,5.551115e-17,1.412460e-01,1.976203e-01,5.707789e-02,1.304512e-15,5.161545e-02,2.016937e-02	0.0	0.499404	0.249851	-163044.962621	5	20	no_deam	PO	1	ngsrelate	0.0
childB	childE	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499996	0.0	0.0	0.249998	0.0	0.0	0.0	0.0	0.0	0.499996	-0.0	-147583.157859	94	-147583.194509	1.0	3.889323e-01,1.466882e-01,2.102415e-13,1.440398e-01,1.987919e-01,5.231808e-02,1.757788e-12,5.205841e-02,1.717137e-02	0.0	0.503137	0.250782	-161746.76579	5	20	no_deam	PO	1	ngsrelate	0.0
